pretax_income,tax,after_tax_income
1804000.0,873310.0,930690.0
1805000.0,873857.0,931143.0
1806000.0,874405.0,931595.0
1807000.0,874952.0,932048.0
1808000.0,875499.0,932501.0
1809000.0,876047.0,932953.0
1810000.0,876594.0,933406.0
1811000.0,877141.0,933859.0
1812000.0,877688.0,934312.0
1813000.0,878236.0,934764.0
1814000.0,878783.0,935217.0
1815000.0,879330.0,935670.0
1816000.0,879877.0,936123.0
1817000.0,880425.0,936575.0
1818000.0,880972.0,937028.0
1819000.0,881519.0,937481.0
1820000.0,882066.0,937934.0
1821000.0,882614.0,938386.0
1822000.0,883161.0,938839.0
1823000.0,883708.0,939292.0
1824000.0,884256.0,939744.0
1825000.0,884803.0,940197.0
1826000.0,885350.0,940650.0
1827000.0,885897.0,941103.0
1828000.0,886445.0,941555.0
1829000.0,886992.0,942008.0
1830000.0,887539.0,942461.0
1831000.0,888086.0,942914.0
1832000.0,888634.0,943366.0
1833000.0,889181.0,943819.0
1834000.0,889728.0,944272.0
1835000.0,890275.0,944725.0
1836000.0,890823.0,945177.0
1837000.0,891370.0,945630.0
1838000.0,891917.0,946083.0
1839000.0,892465.0,946535.0
1840000.0,893012.0,946988.0
1841000.0,893559.0,947441.0
1842000.0,894106.0,947894.0
1843000.0,894654.0,948346.0
1844000.0,895201.0,948799.0
1845000.0,895748.0,949252.0
1846000.0,896295.0,949705.0
1847000.0,896843.0,950157.0
1848000.0,897390.0,950610.0
1849000.0,897937.0,951063.0
1850000.0,898485.0,951515.0
1851000.0,899032.0,951968.0
1852000.0,899579.0,952421.0
1853000.0,900126.0,952874.0
1854000.0,900674.0,953326.0
1855000.0,901221.0,953779.0
1856000.0,901768.0,954232.0
1857000.0,902315.0,954685.0
1858000.0,902863.0,955137.0
1859000.0,903410.0,955590.0
1860000.0,903957.0,956043.0
1861000.0,904504.0,956496.0
1862000.0,905052.0,956948.0
1863000.0,905599.0,957401.0
1864000.0,906146.0,957854.0
1865000.0,906694.0,958306.0
1866000.0,907241.0,958759.0
1867000.0,907788.0,959212.0
1868000.0,908335.0,959665.0
1869000.0,908883.0,960117.0
1870000.0,909430.0,960570.0
1871000.0,909977.0,961023.0
1872000.0,910524.0,961476.0
1873000.0,911072.0,961928.0
1874000.0,911619.0,962381.0
1875000.0,912166.0,962834.0
1876000.0,912713.0,963287.0
1877000.0,913261.0,963739.0
1878000.0,913808.0,964192.0
1879000.0,914355.0,964645.0
1880000.0,914903.0,965097.0
1881000.0,915450.0,965550.0
1882000.0,915997.0,966003.0
1883000.0,916544.0,966456.0
1884000.0,917092.0,966908.0
1885000.0,917639.0,967361.0
1886000.0,918186.0,967814.0
1887000.0,918733.0,968267.0
1888000.0,919281.0,968719.0
1889000.0,919828.0,969172.0
1890000.0,920375.0,969625.0
1891000.0,920922.0,970078.0
1892000.0,921470.0,970530.0
1893000.0,922017.0,970983.0
1894000.0,922564.0,971436.0
1895000.0,923112.0,971888.0
1896000.0,923659.0,972341.0
1897000.0,924206.0,972794.0
1898000.0,924753.0,973247.0
1899000.0,925301.0,973699.0
1900000.0,925848.0,974152.0
1901000.0,926395.0,974605.0
1902000.0,926942.0,975058.0
1903000.0,927490.0,975510.0
1904000.0,928037.0,975963.0
1905000.0,928584.0,976416.0
1906000.0,929132.0,976868.0
1907000.0,929679.0,977321.0
1908000.0,930226.0,977774.0
1909000.0,930773.0,978227.0
1910000.0,931321.0,978679.0
1911000.0,931868.0,979132.0
1912000.0,932415.0,979585.0
1913000.0,932962.0,980038.0
1914000.0,933510.0,980490.0
1915000.0,934057.0,980943.0
1916000.0,934604.0,981396.0
1917000.0,935151.0,981849.0
1918000.0,935699.0,982301.0
1919000.0,936246.0,982754.0
1920000.0,936793.0,983207.0
1921000.0,937341.0,983659.0
1922000.0,937888.0,984112.0
1923000.0,938435.0,984565.0
1924000.0,938982.0,985018.0
1925000.0,939530.0,985470.0
1926000.0,940077.0,985923.0
1927000.0,940624.0,986376.0
1928000.0,941171.0,986829.0
1929000.0,941719.0,987281.0
1930000.0,942266.0,987734.0
1931000.0,942813.0,988187.0
1932000.0,943360.0,988640.0
1933000.0,943908.0,989092.0
1934000.0,944455.0,989545.0
1935000.0,945002.0,989998.0
1936000.0,945550.0,990450.0
1937000.0,946097.0,990903.0
1938000.0,946644.0,991356.0
1939000.0,947191.0,991809.0
1940000.0,947739.0,992261.0
1941000.0,948286.0,992714.0
1942000.0,948833.0,993167.0
1943000.0,949380.0,993620.0
1944000.0,949928.0,994072.0
1945000.0,950475.0,994525.0
1946000.0,951022.0,994978.0
1947000.0,951569.0,995431.0
1948000.0,952117.0,995883.0
1949000.0,952664.0,996336.0
1950000.0,953211.0,996789.0
1951000.0,953759.0,997241.0
1952000.0,954306.0,997694.0
1953000.0,954853.0,998147.0
1954000.0,955400.0,998600.0
1955000.0,955948.0,999052.0
1956000.0,956495.0,999505.0
1957000.0,957042.0,999958.0
1958000.0,957589.0,1000411.0
1959000.0,958137.0,1000863.0
1960000.0,958684.0,1001316.0
1961000.0,959231.0,1001769.0
1962000.0,959779.0,1002221.0
1963000.0,960326.0,1002674.0
1964000.0,960873.0,1003127.0
1965000.0,961420.0,1003580.0
1966000.0,961968.0,1004032.0
1967000.0,962515.0,1004485.0
1968000.0,963062.0,1004938.0
1969000.0,963609.0,1005391.0
1970000.0,964157.0,1005843.0
1971000.0,964704.0,1006296.0
1972000.0,965251.0,1006749.0
1973000.0,965798.0,1007202.0
1974000.0,966346.0,1007654.0
1975000.0,966893.0,1008107.0
1976000.0,967440.0,1008560.0
1977000.0,967988.0,1009012.0
1978000.0,968535.0,1009465.0
1979000.0,969082.0,1009918.0
1980000.0,969629.0,1010371.0
1981000.0,970177.0,1010823.0
1982000.0,970724.0,1011276.0
1983000.0,971271.0,1011729.0
1984000.0,971818.0,1012182.0
1985000.0,972366.0,1012634.0
1986000.0,972913.0,1013087.0
1987000.0,973460.0,1013540.0
1988000.0,974007.0,1013993.0
1989000.0,974555.0,1014445.0
1990000.0,975102.0,1014898.0
1991000.0,975649.0,1015351.0
1992000.0,976197.0,1015803.0
1993000.0,976744.0,1016256.0
1994000.0,977291.0,1016709.0
1995000.0,977838.0,1017162.0
1996000.0,978386.0,1017614.0
1997000.0,978933.0,1018067.0
1998000.0,979480.0,1018520.0
1999000.0,980027.0,1018973.0
2000000.0,980575.0,1019425.0
